market_key,market,scenario_id,scenario,is_baseline,sensitivity_parameter,sensitivity_value,n,epsilon,d_I,d_J,replication,strategy,interactions_total,interactions_per_customer,welfare,optimal_welfare,welfare_ratio,welfare_regret,match_rate,runtime_ms,baseline_prediction,centralized_sufficient_condition,z,rejections,acceptances,displacements,provider_initiated_contacts,recommendations_per_customer,accepted_recommendations
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,25,0.1,0.1,0.2,4,Providers search,146,5.84,19.0,19.0,1.0,0.0,1.0,0.5222000036155805,Customers search,False,,108.0,38.0,13.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,25,0.1,0.1,0.2,4,Both sides search,174,6.96,19.0,19.0,1.0,0.0,1.0,0.228599994443357,Customers search,False,0.4,0.0,50.0,25.0,124.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,25,0.1,0.1,0.2,4,Centralized matching,625,25.0,10.0,19.0,0.5263157894736842,0.4736842105263158,0.4,1.0914000013144687,Customers search,False,,,,,,25.0,16.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,25,0.1,0.1,0.4,4,Customers search,73,2.92,21.0,21.0,1.0,0.0,1.0,0.378700002329424,Customers search,False,,30.0,43.0,18.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,25,0.1,0.1,0.4,4,Providers search,216,8.64,21.0,21.0,1.0,0.0,1.0,0.6720000019413419,Customers search,False,,174.0,42.0,17.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,25,0.1,0.1,0.4,4,Both sides search,293,11.72,21.0,21.0,1.0,0.0,1.0,0.15590000111842528,Customers search,False,0.4,0.0,37.0,12.0,256.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,25,0.1,0.1,0.4,4,Centralized matching,625,25.0,15.0,21.0,0.7142857142857143,0.2857142857142857,0.6,0.3971999976783991,Customers search,False,,,,,,25.0,30.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,25,0.1,0.1,0.6,4,Customers search,47,1.88,22.6,22.6,1.0,0.0,1.0,0.18869999621529132,Customers search,False,,12.0,35.0,10.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,25,0.1,0.1,0.6,4,Providers search,280,11.2,22.6,22.6,1.0,0.0,1.0,1.010700005281251,Customers search,False,,234.0,46.0,21.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,25,0.1,0.1,0.6,4,Both sides search,47,1.88,22.6,22.6,1.0,0.0,1.0,0.2134000023943372,Customers search,False,0.0,12.0,35.0,10.0,0.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,25,0.1,0.1,0.6,4,Centralized matching,625,25.0,19.0,22.6,0.8407079646017699,0.15929203539823011,0.76,0.37850000080652535,Customers search,False,,,,,,25.0,41.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,25,0.1,0.1,0.8,4,Customers search,39,1.56,23.0,23.0,1.0,0.0,1.0,0.14199999714037403,Customers search,False,,7.0,32.0,7.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,25,0.1,0.1,0.8,4,Providers search,358,14.32,23.0,23.0,1.0,0.0,1.0,1.2056999985361472,Customers search,False,,316.0,42.0,17.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,25,0.1,0.1,0.8,4,Both sides search,39,1.56,23.0,23.0,1.0,0.0,1.0,0.15669999993406236,Customers search,False,0.0,7.0,32.0,7.0,0.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,25,0.1,0.1,0.8,4,Centralized matching,625,25.0,20.0,23.0,0.8695652173913043,0.13043478260869568,0.8,0.39680000190855935,Customers search,False,,,,,,25.0,47.0
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,25,0.1,0.1,1.0,4,Customers search,28,1.12,23.4,23.4,1.0,0.0,1.0,0.11220000305911526,Customers search,False,,0.0,28.0,3.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,25,0.1,0.1,1.0,4,Providers search,416,16.64,23.4,23.4,1.0,0.0,1.0,1.9925000015064143,Customers search,False,,362.0,54.0,29.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,25,0.1,0.1,1.0,4,Both sides search,28,1.12,23.4,23.4,1.0,0.0,1.0,0.23220000002766028,Customers search,False,0.0,0.0,28.0,3.0,0.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,25,0.1,0.1,1.0,4,Centralized matching,625,25.0,21.0,23.4,0.8974358974358975,0.10256410256410253,0.84,0.7466000024578534,Customers search,False,,,,,,25.0,57.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,25,0.1,0.1,0.2,5,Customers search,122,4.88,17.4,17.4,1.0,0.0,1.0,0.8852000028127804,Customers search,False,,76.0,46.0,21.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,25,0.1,0.1,0.2,5,Providers search,161,6.44,17.4,17.4,1.0,0.0,1.0,0.8920999971451238,Customers search,False,,116.0,45.0,20.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,25,0.1,0.1,0.2,5,Both sides search,183,7.32,17.4,17.4,1.0,0.0,1.0,0.20339999900897965,Customers search,False,0.4,0.0,49.0,24.0,134.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,25,0.1,0.1,0.2,5,Centralized matching,625,25.0,6.0,17.4,0.3448275862068966,0.6551724137931034,0.24,0.38099999801488593,Customers search,False,,,,,,25.0,12.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,25,0.1,0.1,0.4,5,Customers search,86,3.44,21.000000000000004,21.000000000000004,1.0,0.0,1.0,0.28870000096503645,Customers search,False,,38.0,48.0,23.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,25,0.1,0.1,0.4,5,Providers search,251,10.04,20.6,21.000000000000004,0.9809523809523809,0.01904761904761909,1.0,0.8218000002671033,Customers search,False,,196.0,55.0,30.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,25,0.1,0.1,0.4,5,Both sides search,321,12.84,21.000000000000004,21.000000000000004,1.0,0.0,1.0,0.2547999974922277,Customers search,False,0.4,0.0,67.0,42.0,254.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,25,0.1,0.1,0.4,5,Centralized matching,625,25.0,15.0,21.000000000000004,0.7142857142857142,0.2857142857142858,0.6,0.3660000002128072,Customers search,False,,,,,,25.0,25.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,25,0.1,0.1,0.6,5,Customers search,57,2.28,22.2,22.2,1.0,0.0,1.0,0.19179999799234793,Customers search,False,,11.0,46.0,21.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,25,0.1,0.1,0.6,5,Providers search,254,10.16,22.2,22.2,1.0,0.0,1.0,0.7534999967901967,Customers search,False,,214.0,40.0,15.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,25,0.1,0.1,0.6,5,Both sides search,57,2.28,22.2,22.2,1.0,0.0,1.0,0.19780000002356246,Customers search,False,0.0,11.0,46.0,21.0,0.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,25,0.1,0.1,0.6,5,Centralized matching,625,25.0,18.0,22.2,0.8108108108108109,0.18918918918918914,0.72,0.35790000401902944,Customers search,False,,,,,,25.0,39.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,25,0.1,0.1,0.8,5,Customers search,67,2.68,22.200000000000003,22.2,1.0000000000000002,-2.220446049250313e-16,1.0,0.22399999579647556,Customers search,False,,9.0,58.0,33.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,25,0.1,0.1,0.8,5,Providers search,313,12.52,22.200000000000003,22.2,1.0000000000000002,-2.220446049250313e-16,1.0,0.930599999264814,Customers search,False,,276.0,37.0,12.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,25,0.1,0.1,0.8,5,Both sides search,67,2.68,22.200000000000003,22.2,1.0000000000000002,-2.220446049250313e-16,1.0,0.33850000181701034,Customers search,False,0.0,9.0,58.0,33.0,0.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,25,0.1,0.1,0.8,5,Centralized matching,625,25.0,18.0,22.2,0.8108108108108109,0.18918918918918914,0.72,0.36720000207424164,Customers search,False,,,,,,25.0,46.0
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,25,0.1,0.1,1.0,5,Customers search,70,2.8,22.200000000000003,22.2,1.0000000000000002,-2.220446049250313e-16,1.0,0.23910000163596123,Customers search,False,,0.0,70.0,45.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,25,0.1,0.1,1.0,5,Providers search,331,13.24,22.2,22.2,1.0,0.0,1.0,0.9565999935148284,Customers search,False,,298.0,33.0,8.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,25,0.1,0.1,1.0,5,Both sides search,70,2.8,22.200000000000003,22.2,1.0000000000000002,-2.220446049250313e-16,1.0,0.24679999478394166,Customers search,False,0.0,0.0,70.0,45.0,0.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,25,0.1,0.1,1.0,5,Centralized matching,625,25.0,18.0,22.2,0.8108108108108109,0.18918918918918914,0.72,0.356700002157595,Customers search,False,,,,,,25.0,55.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,25,0.1,0.1,0.2,6,Customers search,109,4.36,19.8,19.8,1.0,0.0,1.0,0.334399999701418,Customers search,False,,59.0,50.0,25.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,25,0.1,0.1,0.2,6,Providers search,237,9.48,19.4,19.8,0.9797979797979797,0.020202020202020332,1.0,0.7409000027109869,Customers search,False,,161.0,76.0,51.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,25,0.1,0.1,0.2,6,Both sides search,194,7.76,19.8,19.8,1.0,0.0,1.0,0.167199999850709,Customers search,False,0.4,0.0,44.0,19.0,150.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,25,0.1,0.1,0.2,6,Centralized matching,625,25.0,12.0,19.8,0.6060606060606061,0.3939393939393939,0.48,0.3518999947118573,Customers search,False,,,,,,25.0,20.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,25,0.1,0.1,0.4,6,Customers search,67,2.68,21.4,21.4,1.0,0.0,1.0,0.21260000357870013,Customers search,False,,30.0,37.0,12.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,25,0.1,0.1,0.4,6,Providers search,182,7.28,21.4,21.4,1.0,0.0,1.0,0.5371000006562099,Customers search,False,,146.0,36.0,11.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,25,0.1,0.1,0.4,6,Both sides search,298,11.92,21.4,21.4,1.0,0.0,1.0,0.1573999979882501,Customers search,False,0.4,0.0,41.0,16.0,257.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,25,0.1,0.1,0.4,6,Centralized matching,625,25.0,16.0,21.4,0.7476635514018692,0.25233644859813076,0.64,0.3591999993659556,Customers search,False,,,,,,25.0,27.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,25,0.1,0.1,0.6,6,Customers search,61,2.44,22.6,22.6,1.0,0.0,1.0,0.20390000281622633,Customers search,False,,20.0,41.0,16.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,25,0.1,0.1,0.6,6,Providers search,208,8.32,22.6,22.6,1.0,0.0,1.0,0.6248999998206273,Customers search,False,,178.0,30.0,5.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,25,0.1,0.1,0.6,6,Both sides search,61,2.44,22.6,22.6,1.0,0.0,1.0,0.23720000172033906,Customers search,False,0.0,20.0,41.0,16.0,0.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,25,0.1,0.1,0.6,6,Centralized matching,625,25.0,19.0,22.6,0.8407079646017699,0.15929203539823011,0.76,0.3619999988586642,Customers search,False,,,,,,25.0,38.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,25,0.1,0.1,0.8,6,Customers search,73,2.92,24.2,24.2,1.0,0.0,1.0,0.25019999884534627,Customers search,False,,11.0,62.0,37.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,25,0.1,0.1,0.8,6,Providers search,293,11.72,23.799999999999997,24.2,0.9834710743801652,0.016528925619834767,1.0,0.883099994098302,Customers search,False,,250.0,43.0,18.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,25,0.1,0.1,0.8,6,Both sides search,73,2.92,24.2,24.2,1.0,0.0,1.0,0.25150000146823004,Customers search,False,0.0,11.0,62.0,37.0,0.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,25,0.1,0.1,0.8,6,Centralized matching,625,25.0,23.0,24.2,0.9504132231404959,0.04958677685950408,0.92,0.3653999956441112,Customers search,False,,,,,,25.0,51.0
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,25,0.1,0.1,1.0,6,Customers search,55,2.2,24.2,24.2,1.0,0.0,1.0,0.19439999596215785,Customers search,False,,0.0,55.0,30.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,25,0.1,0.1,1.0,6,Providers search,323,12.92,24.200000000000003,24.2,1.0000000000000002,-2.220446049250313e-16,1.0,0.9879999997792765,Customers search,False,,277.0,46.0,21.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,25,0.1,0.1,1.0,6,Both sides search,55,2.2,24.2,24.2,1.0,0.0,1.0,0.20050000603077933,Customers search,False,0.0,0.0,55.0,30.0,0.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,25,0.1,0.1,1.0,6,Centralized matching,625,25.0,23.0,24.2,0.9504132231404959,0.04958677685950408,0.92,0.3626000034273602,Customers search,False,,,,,,25.0,62.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,25,0.1,0.1,0.2,7,Customers search,127,5.08,17.4,17.4,1.0,0.0,1.0,0.3966000003856607,Customers search,False,,77.0,50.0,25.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,25,0.1,0.1,0.2,7,Providers search,216,8.64,17.4,17.4,1.0,0.0,1.0,0.6598999971174635,Customers search,False,,157.0,59.0,34.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,25,0.1,0.1,0.2,7,Both sides search,170,6.8,17.4,17.4,1.0,0.0,1.0,0.15349999739555642,Customers search,False,0.4,0.0,39.0,14.0,131.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,25,0.1,0.1,0.2,7,Centralized matching,625,25.0,6.0,17.4,0.3448275862068966,0.6551724137931034,0.24,0.3580999982659705,Customers search,False,,,,,,25.0,10.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,25,0.1,0.1,0.4,7,Customers search,71,2.84,20.2,20.2,1.0,0.0,1.0,0.22650000028079376,Customers search,False,,35.0,36.0,11.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,25,0.1,0.1,0.4,7,Providers search,237,9.48,20.2,20.2,1.0,0.0,1.0,0.7227000023704022,Customers search,False,,196.0,41.0,16.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,25,0.1,0.1,0.4,7,Both sides search,312,12.48,20.2,20.2,1.0,0.0,1.0,0.1683999944361858,Customers search,False,0.4,0.0,42.0,17.0,270.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,25,0.1,0.1,0.4,7,Centralized matching,625,25.0,13.0,20.2,0.6435643564356436,0.3564356435643564,0.52,0.36759999784408137,Customers search,False,,,,,,25.0,26.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,25,0.1,0.1,0.6,7,Customers search,75,3.0,21.4,21.4,1.0,0.0,1.0,0.25019999884534627,Customers search,False,,21.0,54.0,29.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,25,0.1,0.1,0.6,7,Providers search,290,11.6,21.4,21.4,1.0,0.0,1.0,0.8778999981586821,Customers search,False,,256.0,34.0,9.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,25,0.1,0.1,0.6,7,Both sides search,75,3.0,21.4,21.4,1.0,0.0,1.0,0.25910000113071874,Customers search,False,0.0,21.0,54.0,29.0,0.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,25,0.1,0.1,0.6,7,Centralized matching,625,25.0,16.0,21.4,0.7476635514018692,0.25233644859813076,0.64,0.37119999615242705,Customers search,False,,,,,,25.0,33.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,25,0.1,0.1,0.8,7,Customers search,67,2.68,22.2,22.200000000000003,0.9999999999999999,1.1102230246251565e-16,1.0,0.2310999989276752,Customers search,False,,14.0,53.0,28.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,25,0.1,0.1,0.8,7,Providers search,344,13.76,22.2,22.200000000000003,0.9999999999999999,1.1102230246251565e-16,1.0,1.248700005817227,Customers search,False,,301.0,43.0,18.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,25,0.1,0.1,0.8,7,Both sides search,67,2.68,22.2,22.200000000000003,0.9999999999999999,1.1102230246251565e-16,1.0,0.27260000206297264,Customers search,False,0.0,14.0,53.0,28.0,0.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,25,0.1,0.1,0.8,7,Centralized matching,625,25.0,18.0,22.200000000000003,0.8108108108108107,0.18918918918918926,0.72,0.414699999964796,Customers search,False,,,,,,25.0,46.0
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,25,0.1,0.1,1.0,7,Customers search,50,2.0,23.4,23.4,1.0,0.0,1.0,0.192599996807985,Customers search,False,,0.0,50.0,25.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,25,0.1,0.1,1.0,7,Providers search,370,14.8,23.4,23.4,1.0,0.0,1.0,1.1435999986133538,Customers search,False,,322.0,48.0,23.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,25,0.1,0.1,1.0,7,Both sides search,50,2.0,23.4,23.4,1.0,0.0,1.0,0.1979000007850118,Customers search,False,0.0,0.0,50.0,25.0,0.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,25,0.1,0.1,1.0,7,Centralized matching,625,25.0,21.0,23.4,0.8974358974358975,0.10256410256410253,0.84,0.42559999565128237,Customers search,False,,,,,,25.0,57.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,25,0.1,0.1,0.2,8,Customers search,138,5.52,17.4,17.799999999999997,0.9775280898876405,0.022471910112359494,1.0,0.4501000003074296,Customers search,False,,91.0,47.0,22.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,25,0.1,0.1,0.2,8,Providers search,223,8.92,17.799999999999997,17.799999999999997,1.0,0.0,1.0,0.7222999993246049,Customers search,False,,154.0,69.0,44.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,25,0.1,0.1,0.2,8,Both sides search,170,6.8,17.799999999999997,17.799999999999997,1.0,0.0,1.0,0.22360000002663583,Customers search,False,0.4,0.0,56.0,31.0,114.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,25,0.1,0.1,0.2,8,Centralized matching,625,25.0,7.0,17.799999999999997,0.3932584269662922,0.6067415730337078,0.28,0.4172000044491142,Customers search,False,,,,,,25.0,8.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,25,0.1,0.1,0.4,8,Customers search,94,3.76,20.6,20.6,1.0,0.0,1.0,0.3146999952150509,Customers search,False,,46.0,48.0,23.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,25,0.1,0.1,0.4,8,Providers search,188,7.52,20.6,20.6,1.0,0.0,1.0,0.6085999993956648,Customers search,False,,148.0,40.0,15.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,25,0.1,0.1,0.4,8,Both sides search,284,11.36,20.6,20.6,1.0,0.0,1.0,0.17210000078193843,Customers search,False,0.4,0.0,43.0,18.0,241.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,25,0.1,0.1,0.4,8,Centralized matching,625,25.0,14.0,20.6,0.6796116504854368,0.3203883495145632,0.56,0.37590000283671543,Customers search,False,,,,,,25.0,20.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,25,0.1,0.1,0.6,8,Customers search,80,3.2,21.8,21.8,1.0,0.0,1.0,0.26709999656304717,Customers search,False,,28.0,52.0,27.0,,,
